D:\anaconda3\envs\dl\python.exe D:/NextcloudDesktop/FDU/courses/AI-RISC/project/HW3/main.py
epoch:56, train_loss:0.343077, test_loss:0.373365, acc=0.868056 (125,144), best_acc:0.868056
epoch:57, train_loss:0.340655, test_loss:0.370841, acc=0.868056 (125,144), best_acc:0.868056
epoch:58, train_loss:0.338284, test_loss:0.368380, acc=0.868056 (125,144), best_acc:0.868056
epoch:59, train_loss:0.335963, test_loss:0.365980, acc=0.868056 (125,144), best_acc:0.868056
epoch:60, train_loss:0.333689, test_loss:0.363639, acc=0.868056 (125,144), best_acc:0.868056
epoch:61, train_loss:0.331462, test_loss:0.361355, acc=0.868056 (125,144), best_acc:0.868056
epoch:62, train_loss:0.329279, test_loss:0.359126, acc=0.868056 (125,144), best_acc:0.868056
epoch:63, train_loss:0.327140, test_loss:0.356950, acc=0.868056 (125,144), best_acc:0.868056
epoch:64, train_loss:0.325042, test_loss:0.354826, acc=0.868056 (125,144), best_acc:0.868056
epoch:65, train_loss:0.322986, test_loss:0.352751, acc=0.868056 (125,144), best_acc:0.868056
epoch:66, train_loss:0.320969, test_loss:0.350725, acc=0.868056 (125,144), best_acc:0.868056
epoch:67, train_loss:0.318990, test_loss:0.348746, acc=0.868056 (125,144), best_acc:0.868056
epoch:68, train_loss:0.317049, test_loss:0.346812, acc=0.868056 (125,144), best_acc:0.868056
epoch:69, train_loss:0.315145, test_loss:0.344923, acc=0.868056 (125,144), best_acc:0.868056
epoch:70, train_loss:0.313277, test_loss:0.343077, acc=0.868056 (125,144), best_acc:0.868056
epoch:71, train_loss:0.311443, test_loss:0.341273, acc=0.868056 (125,144), best_acc:0.868056
epoch:72, train_loss:0.309644, test_loss:0.339510, acc=0.868056 (125,144), best_acc:0.868056
epoch:73, train_loss:0.307877, test_loss:0.337787, acc=0.868056 (125,144), best_acc:0.868056
epoch:74, train_loss:0.306143, test_loss:0.336102, acc=0.868056 (125,144), best_acc:0.868056
epoch:75, train_loss:0.304440, test_loss:0.334456, acc=0.868056 (125,144), best_acc:0.868056
epoch:76, train_loss:0.302768, test_loss:0.332846, acc=0.868056 (125,144), best_acc:0.868056
epoch:77, train_loss:0.301126, test_loss:0.331272, acc=0.868056 (125,144), best_acc:0.868056
epoch:78, train_loss:0.299514, test_loss:0.329734, acc=0.868056 (125,144), best_acc:0.868056
epoch:79, train_loss:0.297930, test_loss:0.328229, acc=0.868056 (125,144), best_acc:0.868056
epoch:80, train_loss:0.296374, test_loss:0.326758, acc=0.868056 (125,144), best_acc:0.868056
epoch:81, train_loss:0.294845, test_loss:0.325319, acc=0.868056 (125,144), best_acc:0.868056
epoch:82, train_loss:0.293343, test_loss:0.323913, acc=0.868056 (125,144), best_acc:0.868056
epoch:83, train_loss:0.291867, test_loss:0.322537, acc=0.868056 (125,144), best_acc:0.868056
epoch:84, train_loss:0.290416, test_loss:0.321191, acc=0.868056 (125,144), best_acc:0.868056
epoch:85, train_loss:0.288990, test_loss:0.319875, acc=0.868056 (125,144), best_acc:0.868056
epoch:86, train_loss:0.287588, test_loss:0.318588, acc=0.868056 (125,144), best_acc:0.868056
epoch:87, train_loss:0.286209, test_loss:0.317328, acc=0.868056 (125,144), best_acc:0.868056
epoch:88, train_loss:0.284854, test_loss:0.316096, acc=0.868056 (125,144), best_acc:0.868056
epoch:89, train_loss:0.283520, test_loss:0.314890, acc=0.868056 (125,144), best_acc:0.868056
epoch:90, train_loss:0.282209, test_loss:0.313711, acc=0.868056 (125,144), best_acc:0.868056
epoch:91, train_loss:0.280918, test_loss:0.312556, acc=0.868056 (125,144), best_acc:0.868056
epoch:92, train_loss:0.279648, test_loss:0.311427, acc=0.868056 (125,144), best_acc:0.868056
epoch:93, train_loss:0.278398, test_loss:0.310321, acc=0.868056 (125,144), best_acc:0.868056
epoch:94, train_loss:0.277168, test_loss:0.309238, acc=0.868056 (125,144), best_acc:0.868056
epoch:95, train_loss:0.275957, test_loss:0.308178, acc=0.868056 (125,144), best_acc:0.868056
epoch:96, train_loss:0.274764, test_loss:0.307140, acc=0.868056 (125,144), best_acc:0.868056
epoch:97, train_loss:0.273589, test_loss:0.306123, acc=0.868056 (125,144), best_acc:0.868056
epoch:98, train_loss:0.272432, test_loss:0.305128, acc=0.868056 (125,144), best_acc:0.868056
epoch:99, train_loss:0.260960, test_loss:0.270357, acc=0.923611 (133,144), best_acc:0.923611
epoch:100, train_loss:0.256471, test_loss:0.270029, acc=0.916667 (132,144), best_acc:0.923611
epoch:101, train_loss:0.255483, test_loss:0.269621, acc=0.916667 (132,144), best_acc:0.923611
